word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
ηρωων,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
σακεσιν,0,0,0,0.0048543689,0,0,0.0049261084,0,0,0,0.0049751244,0,0,0,0,0
γεγονεν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
παραθεσις,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
νεφους,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
κυανεαι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
οιον,0.0049751244,0,0,0.0048543689,0,0,0,0,0.0052083333,0.0042918455,0.0049751244,0.010152284,0.0050251256,0.0047393365,0,0.0044642857
πυκναι,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αραιαι,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
νεφελαι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
διαυγεις,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
οπλα,0,0,0,0,0,0,0,0.0049019608,0.0052083333,0,0,0,0,0,0,0
καταπληκτικαι,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ωσι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
δορασι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πεφρικυιαι,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ορθομενα,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
εχουσαι,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
δωρατα,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ετερα,0.0049751244,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αρισταρχου,0,0,0,0,0,0,0,0,0,0.0042918455,0,0.0050761421,0,0,0,0
βεβρηθυιαι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ειχεν,0,0,0,0,0.0047393365,0.0046296296,0,0.0049019608,0,0.0042918455,0,0,0,0,0,0
μηποτε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
λογον,0,0,0.0046948357,0,0.0047393365,0,0,0,0,0,0.0049751244,0,0,0,0,0
εκει,0,0.004784689,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0.0044642857
βεβριθει,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
πανταχου,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ομοιϊον,0,0,0.0093896714,0.0048543689,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
φαυλου,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
λαμβανει,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0.0047619048,0.0044642857
ενταυθα,0,0,0,0,0.0047393365,0.0046296296,0.0098522167,0,0,0.0042918455,0,0,0,0.0047393365,0,0
αλλα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γηρας,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0.0047393365,0,0
τειρει,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
θανατον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
θεοι,0,0,0,0.0048543689,0,0.0046296296,0,0,0,0,0,0,0.0050251256,0.0047393365,0,0
περ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ημι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φιλω,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ανδρι,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δυνανται,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αλαλκεμεν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
οποτ,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ελθῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
πτολεμοιο,0,0,0,0,0,0.0046296296,0,0,0,0,0.0049751244,0,0,0,0,0
γραφεται,0.0049751244,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
κεινος,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αμ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αντιθεῳ,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
πολυνεικεϊ,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αγειρων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
παρατατικωσ,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
τοιαυτας,0,0,0.0046948357,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
λειτουργιας,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
επεμποντο,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κατασκοποι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
πρεσβεισ,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
διαφο,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
φοινιξ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
λιταις,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
πρεσβευει,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
περισσος,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
κεν,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ρημα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0.0044642857
χρονος,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0.0047393365,0,0
ενηλλακται,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
βαρυνει,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αποφασιν,0,0.004784689,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ουκετι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αρχη,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
φερεται,0.0049751244,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
αναγνωσις,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
παρ,0,0,0,0,0,0.0092592593,0,0.0049019608,0,0,0,0,0.0050251256,0,0.0047619048,0
παραλληλοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
οξειαις,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
τρια,0,0,0,0,0.0047393365,0.0046296296,0,0,0,0,0,0,0,0,0,0
μερη,0,0,0,0,0,0,0,0.0049019608,0,0.0042918455,0,0,0,0,0,0
λογου,0,0,0.0046948357,0,0,0,0,0,0.0052083333,0,0,0,0,0.0047393365,0.0047619048,0
κε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συνδεσμος,0,0,0,0,0,0,0.0098522167,0,0,0.0042918455,0.0049751244,0,0,0,0.0047619048,0
ονοσατο,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
φανεντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
διαλογον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τοιουτον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0.010152284,0,0,0,0
μοριον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ουχι,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εννοιαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αναδεχεται,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γεγονοτος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
πραγματος,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
φιλολογει,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
προτερον,0,0,0,0,0,0.0046296296,0.0049261084,0,0.0052083333,0,0,0.0050761421,0.0050251256,0,0,0
εφιλολογει,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
περιπατει,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
παραλαβωμεν,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
εργον,0,0,0,0.0048543689,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ονοσαιτο,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
τοιουτο,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
παραληψομθ,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ονοτον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
οιμαι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
παρελαμβανον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παρολκην,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ενθ,0,0,0,0.0048543689,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ηνδανε,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
νυμφη,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ϊστεον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αστηρ,0,0,0,0,0,0.0046296296,0,0,0.0052083333,0,0,0,0,0,0.0047619048,0
αστρου,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ταυτη,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0.0047393365,0,0
φυσεως,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
θειοτερας,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
εννοιας,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ποιουμενοσ,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αστρον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
πολλων,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αστερων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
συγκειμενον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αστροθετημα,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
μια,0,0,0,0,0.0047393365,0,0,0,0.0052083333,0,0.0049751244,0,0,0,0,0
φαντασια,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
οψεως,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0.0044642857
υποπιπτει,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
τινος,0,0,0,0.0048543689,0.0047393365,0,0,0,0,0,0,0,0,0.0047393365,0,0
ιστοριας,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αποδοσιν,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
εχων,0,0,0.0046948357,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
διεζωκως,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
δρακων,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αρκτους,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
λοιπα,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
κειται,0,0,0,0,0.009478673,0.0046296296,0,0,0,0.0042918455,0,0,0,0,0,0
αρκτικῳ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
κυκλω,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
βορειος,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αειφανης,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
προσαγορευεται,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
αντικειμενος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
τουτῳ,0,0,0.0046948357,0,0,0,0,0,0,0,0,0.0050761421,0,0.0047393365,0,0
κυκλος,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ανταρκτικος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
αφανης,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
νοτειος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
καλειται,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
διπλη,0.0049751244,0.004784689,0,0.0097087379,0,0.0046296296,0,0,0,0,0,0,0.0050251256,0.018957346,0.019047619,0
ηδιοτητα,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
φρασεως,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ακολουθον,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ειπειν,0,0,0,0,0,0.0046296296,0.0049261084,0,0,0,0,0,0,0,0.0047619048,0
τοξων,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ευ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ειδοτα,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εχοντας,0,0,0.0046948357,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
σολοικισμος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
συναπτωμεν,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
λειπει,0,0.004784689,0,0,0,0,0,0,0,0,0.0049751244,0.0050761421,0,0,0.0047619048,0.0044642857
πελεθρον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
πηχεις,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ξς,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
διμοιρον,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ευθειας,0,0,0.0046948357,0.0048543689,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ειρημενης,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
υιϊς,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
γενικη,0,0,0,0,0,0,0.0049261084,0,0,0,0.0049751244,0,0,0,0,0
ωφειλεν,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
τρισυλλαβος,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
μαντιος,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αυτη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τοινυν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συναλιφην,0,0,0,0,0.0047393365,0.0046296296,0,0,0.0052083333,0,0,0,0.0050251256,0,0,0
παθουσα,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
δισυλλαβος,0,0,0,0,0,0,0,0.0049019608,0,0.0042918455,0,0,0,0,0,0
γενομενη,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
βαρυνεται,0,0,0.0046948357,0,0,0,0.0049261084,0,0,0.012875536,0,0,0,0,0,0
ακολουθος,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
δοτικη,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
νηληϊῳ,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
υιϊ,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εοικως,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αιτιατικη,0,0,0,0,0,0.0046296296,0.0049261084,0,0,0,0,0,0,0,0.0047619048,0
υια,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
κλυτιοιο,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
σαωσωμεν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πληθυντικη,0.0049751244,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ευθεια,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
υιες,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
κτεατου,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
υιας,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ολλυμμενους,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αποδειξομεν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
υιασι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πριαμοιο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
κεκλησθαι,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ονοματων,0,0,0,0,0,0,0,0.0049019608,0,0.0042918455,0,0,0,0,0,0
καθολικης,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
κινησεως,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ονοματος,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
διαλαμβανωμεν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ερμηνειαν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
μαλα,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
εδαμασε,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
βελος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
οϊστοσ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
περισπαστεον,0.0099502488,0,0.0046948357,0,0,0.0046296296,0.0049261084,0,0,0,0.0049751244,0.0050761421,0,0.0047393365,0.0047619048,0
μαλλον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
βεβαιωτικος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
υποστιγμη,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
στιχου,0,0.004784689,0.0093896714,0,0,0,0,0.0049019608,0.0052083333,0,0,0,0.0050251256,0,0,0
περισπωντες,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
στιζουσι,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
αφ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ετερας,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
δασυνωμεν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αριστοφανης,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ψιλωμεν,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
παρμενισκος,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
δασυνομενου,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
θαυμασμος,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
νοειται,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
μαλιστα,0,0,0,0.0048543689,0.0047393365,0,0,0,0,0,0,0,0.0050251256,0,0,0
ημιστιχιον,0,0,0,0,0,0,0.0098522167,0,0,0,0,0,0,0,0,0
προσδοτεον,0.0049751244,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0.0044642857
μονος,0,0,0.0046948357,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
θωραξ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
διος,0.0099502488,0,0,0,0,0,0.0049261084,0,0.0052083333,0.0042918455,0,0,0,0,0,0
παντα,0,0,0.0046948357,0.0048543689,0,0,0,0,0,0,0,0.015228426,0,0,0.0095238095,0.0044642857
πιθανον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ολως,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
βουλονται,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ισυδυναμειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
βεβαιωτικον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
τοιουτος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
αρχην,0,0,0,0,0.0047393365,0,0.0049261084,0,0,0,0,0,0,0,0,0.0044642857
ορθοτονουσιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
υποστικτεον,0.0049751244,0,0,0.0048543689,0.0047393365,0.0046296296,0,0,0,0,0,0.0050761421,0.0050251256,0,0,0
εθελεις,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
δαημεναι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
προστακτικου,0,0.009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
δαηθι,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
εγκεκλιμενως,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0.0047619048,0
τονοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
καιτοι,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πορριχιακης,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ουσης,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
λεζεως,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
αρθρον,0,0.004784689,0,0,0.0047393365,0,0,0,0,0,0,0.0050761421,0,0,0,0
νοηθῃ,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
τισι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
επην,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
εχη,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
κεκαμωσιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
λελαχωσιν,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ενια,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
υπομνηματων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ερεσσοντες,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
γυια,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ανενεκτεον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
συνδεσμον,0,0.004784689,0,0,0,0,0,0,0,0.0042918455,0.0049751244,0,0.0050251256,0,0,0
αλλως,0.0049751244,0,0.0046948357,0,0,0,0,0,0,0,0,0,0.0050251256,0,0.0047619048,0
υπολελυνται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ενικη,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
προδηλον,0,0.004784689,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
κακ,0,0,0,0,0.0047393365,0,0,0,0.0052083333,0,0,0,0,0,0,0
συνταξεως,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
τειχεσσι,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
φειας,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τειχεσι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
φεα,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αρκαδιας,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ϊορδανης,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ρει,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
φεια,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
παραθαλασσιος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ϊαρδανος,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ουχ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οραται,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ποταμος,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αυτοθι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αμεινον,0,0,0.0046948357,0,0,0.0046296296,0.0049261084,0,0,0,0,0,0,0,0,0.0044642857
διδυμος,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φηρα,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
σπαρτη,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
δαρδανου,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αμφι,0,0,0,0,0,0.0046296296,0,0.0049019608,0,0,0,0,0,0.009478673,0.0047619048,0
ρεεθρα,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ουτω,0,0,0,0,0,0,0.0049261084,0.0049019608,0,0,0,0,0,0,0,0
φερεκυδης,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
κεφαλασ,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ρινοις,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
βυρσαις,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αυταις,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
βουσιν,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ζωσαισ,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πληθους,0,0.004784689,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
θρεμματων,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
διαλεγω,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ποιηται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
θηλυκον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
προφερονται,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ομρ,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
αινιττεσθαι,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
