DocID,Word,Topic0,"ὁτι",20
149,"ῥημα",15
149,"περοωσι",21
149,"περαα",2
149,"μεγα",16
149,"λαιτμα",6
149,"δηλον",12
149,"ὁτι",24
149,"πειρων",14
149,"abbr:pers.pers",5
149,"βαρυνων",4
149,"ἀναγινωσκει",11
149,"κειρων",5
149,"γουν",17
149,"ουτω",12
149,"γενομενος",24
149,"ἐπι",13
149,"παννυχιῃ",21
149,"πειρ",18
149,"ἐκελευθον",1
149,"πειρε",12
149,"διδασκει",23
149,"ἡμας",23
149,"πειρων",0
149,"μετοχην",6
149,"βαρυνειν",13
149,"ἐκειρε",17
149,"κειρων",1
149,"οὑτως",18
149,"ἐπειρε",6
149,"πειρων",17
149,"περιεσπατο",0
149,"παρατατικος",2
149,"ἐπειρα",18
149,"ἐστιν",2
149,"οὐν",4
149,"διττον",12
149,"ῥημα",9
149,"περισπασθησεται",2
150,"δινευεσκ",8
150,"αλυων",0
151,"ψιλως",9
151,"ἀλυων",21
151,"δηλον",3
151,"κακ",16
151,"συναλειφης",5
152,"αὐτις",9
152,"ἐνι",23
152,"κλισιῃ",9
153,"ὁτι",7
153,"παρειται",20
153,"ἀνα",10
153,"ἐστιν",8
153,"ἀναπαυεσκετο",9
153,"ὁτι",9
153,"περισσος",3
153,"ἐστι",24
153,"λεγειν",11
153,"ἐδεσμευεν",3
153,"χωρις",21
153,"εἰτα",22
153,"ἐασκεν",11
153,"εἰα",18
154,"τονδε",13
154,"ἐασκεν",8
155,"ὁμοιως",23
155,"ἀναγνωστεον",20
155,"τονδε",13
155,"τονδε",9
155,"εγων",0
155,"επιοντα",1
155,"τονδε",8
155,"εγω",16
155,"κομιω",8
155,"λεγω",1
155,"ὀξυνων",4
155,"πρωτην",13
155,"επεκτασις",10
156,"κονι",17
156,"ἐκτανυσας",7
157,"ὁτι",0
157,"οὐδεν",0
157,"πλεον",20
157,"πρηνεα",17
157,"ὁταν",20
157,"λεγῃ",14
157,"ἀταρτηρον",1
157,"ἀτηρον",3
158,"τεθνειοτα",8
159,"ἀθετουνται",9
159,"ἀρκει",0
159,"προειρησθαι",12
159,"πασαν",6
159,"ἀεικειην",14
159,"ἀπεχε",0
159,"χροϊ",8
159,"φωτ",10
159,"ἐλεαιρων",18
159,"πως",3
159,"μηκετ",12
159,"ἐπεκδιδασκει",3
159,"ὁτι",2
159,"ἀπεμφαινων",7
159,"ἐστιν",6
159,"ἀνιερον",15
159,"ἀκαθαρτον",10
159,"abbr:pers.pers",23
159,"αἰγιδα",6
159,"νεκρου",12
159,"περιβλημα",11
159,"γινεσθαι",16
159,"πως",2
159,"κατειληπτο",16
159,"αἰγιδι",14
159,"ἐλκομενος",24
159,"ἱνα",2
159,"ἀποστραφῃ",16
159,"πως",0
159,"ἐλαβε",23
159,"αἰγιδα",21
159,"abbr:pers.pers",12
159,"συγκαταποθειται",8
159,"ἀπολυτρωσει",19
159,"νεκρου",0
159,"ἀλλ",19
159,"ὑστερον",3
159,"abbr:pers.pers",24
159,"οὐκ",24
159,"ειχεν",18
159,"ἐξουσιαν",4
159,"αἰγιδος",3
159,"ἐγεγραπτο",6
159,"οὐκ",24
159,"ἀλλας",1
159,"αἰτιας",11
159,"εἰσεφερε",5
159,"καταδρυπτεσθαι",14
159,"λεγει",19
159,"ροδοεντι",10
159,"χριεν",9
159,"ἐλαιω",21
159,"ἀμβροσιω",22
159,"ἱνα",17
159,"μιν",23
159,"ἀποδρυφοι",15
159,"ἑλκυσταζων",21
159,"abbr:pers.pers",12
159,"τροπον",6
159,"πασαν",1
159,"ἀεικειην",11
159,"ἀπεχε",3
159,"χροϊ",12
159,"λεγει",8
159,"ἐπι",7
159,"κυανεον",3
159,"νεφος",10
159,"ἠγαγε",22
159,"abbr:pers.pers",19
159,"ἱνα",6
159,"διαμενῃ",11
159,"ἐνικμος",6
159,"περινιζεται",24
159,"ἀπο",23
159,"φονου",17
159,"ἀκαθαρσιαν",7
159,"abbr:pers.pers",9
159,"abbr:pers.pers",17
159,"θειοιο",9
159,"κεν",21
159,"αὐτος",24
159,"επελθων",23
159,"οἱον",2
159,"ἐερσηεις",9
159,"κειται",3
159,"αἱμα",1
159,"νενιπται",6
160,"τεθνηοτα",1
160,"αιγιδι",14
161,"οὑτως",3
161,"αἰγιδα",2
161,"χρυσειην",8
161,"abbr:pers.pers",1
161,"ὁλον",24
161,"ἐκαλυπτε",1
161,"χρυσην",19
161,"αἰγιδα",15
161,"μηποτε",17
161,"ὁμηρικωτερον",14
161,"τοιον",4
161,"ἐγω",24
161,"νεφος",18
161,"ἀμφικαλυψω",4
161,"χρυσεον",4
162,"κλεψαι",2
162,"ὀτρυνεσκον",24
163,"abbr:pers.pers",6
163,"ἐρασθεις",4
163,"abbr:pers.pers",11
163,"ἀτλαντιδος",1
163,"λαθων",22
163,"abbr:pers.pers",14
163,"ἐμιγη",0
163,"εγγυος",6
163,"γενομενη",18
163,"abbr:place.place",10
163,"abbr:place.place",12
163,"abbr:pers.pers",23
163,"ἐγεννησεν",16
163,"ὁστις",10
163,"ἐπιθυμιαν",17
163,"ἐσχεν",22
163,"κλεπτειν",17
163,"ὁτι",20
163,"abbr:pers.pers",12
163,"κλεψας",9
163,"abbr:pers.pers",10
163,"ἐμιγη",1
163,"abbr:pers.pers",4
163,"ποτε",3
163,"μητρος",8
163,"αδελφων",23
163,"αυτης",5
163,"λουομενης",12
163,"λαθων",4
163,"ὑφειλετο",22
163,"ἐσθητας",14
163,"γυμναι",20
163,"εκειναι",6
163,"ἡπορουν",6
163,"πραξωσιν",23
163,"γελωτα",18
163,"abbr:pers.pers",2
163,"ποιησας",18
163,"ἀπεδωκεν",0
163,"αὐταις",9
163,"ἐσθητας",13
163,"ἐκλεψε",18
163,"καιτας",18
163,"abbr:pers.pers",11
163,"βους",15
163,"ϊστορια",16
163,"abbr:pers.pers",14
164,"ἐνθ",17
164,"ἀλλοις",21
164,"ἐως",16
164,"τουτην",16
164,"ᾑνισ",10
164,"πορε",3
164,"μαχλοσυνην",2
165,"ἀθετουνταιστιχοι",4
165,"γελοιον",4
165,"οὐδε",11
165,"ποθ",10
165,"abbr:pers.pers",7
165,"οὐδε",22
165,"abbr:pers.pers",12
165,"οὐδε",16
165,"γλαυκωπιδι",24
165,"κουρῃ",23
165,"ἐτι",6
165,"ἐλειποντο",18
165,"τριων",16
165,"σεμνοτεροι",22
165,"abbr:pers.pers",24
165,"συνευδοκουντων",3
165,"καλλους",18
165,"κρισιν",15
165,"οὐκ",17
165,"οιδεν",15
165,"πολλαχῃ",8
165,"εμνησθη",20
165,"νεικεσσε",12
165,"οὐκ",22
165,"κριναι",14
165,"ἀλλ",18
165,"επιπληξαι",13
165,"διαφερεσθαι",10
165,"νεικειων",10
165,"abbr:pers.pers",13
165,"abbr:pers.pers",0
165,"ἀντι",9
165,"ἐπιπλησσων",14
165,"ἀνδρες",9
165,"ἐνεικεον",5
165,"εἱνεκα",20
165,"ποινης",5
165,"διεφεροντο",8
165,"μαχλοσυνη",24
165,"κοινως",1
165,"ἐστι",8
165,"γυναικος",12
165,"μανια",24
165,"δεδωκ",6
165,"αὐτῳ",5
165,"ταυτην",3
165,"καλλιστην",8
165,"τοτε",6
165,"abbr:pers.pers",10
165,"ἡσιοδιος",17
165,"ἐστιν",13
165,"λεξις",18
165,"ἐκεινος",3
165,"πρωτος",11
165,"ἐχρησατο",11
165,"ἐπι",16
165,"abbr:pers.pers",6
165,"θυγατερων",14
166,"ᾐνησ",20
166,"πορε",18
167,"abbr:pers.pers",5
167,"τισι",5
167,"πολ",12
167,"ητικων",14
167,"κεχαρισμενα",21
167,"δωρ",21
167,"ονομηνε",16
167,"ταχα",17
167,"οὑτως",18
167,"ἐχοι",14
167,"ἀθετει",9
167,"abbr:pers.pers",10
167,"μαχλοσυνην",4
167,"στιχον",19
168,"οὐν",17
168,"ὑποθ",23
168,"ὑμιν",2
169,"ἐγκλιτικως",15
169,"ὑμιν",17
169,"αναγνωστεον",0
169,"ἐστι",2
169,"ἀπολυτος",4
170,"πυρι",11
170,"κημενι",2
171,"ὁτι",4
171,"μονοι",11
171,"ξενης",7
171,"τελευτωντες",1
171,"εκαιοντο",13
171,"ἐπι",24
171,"ιδιας",9
171,"πατριδος",4
172,"ὁστ",24
172,"μεγαλη",1
172,"βιη",17
173,"ἐπει",18
173,"συνδεσμος",8
173,"περισσευει",17
173,"διοπερ",9
173,"οὐκ",0
173,"επιζητητεον",20
173,"εἰωθυιαν",22
