word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
σκεπην,0.00021537799,0,0,0,0,0,0,0.00042417815,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
προβεβληται,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
λεων,0.00021537799,0,0,0.00021505376,0,0.00042426814,0,0,0,0.00043677659,0,0,0.00021473051,0.00021729683,0,0.00021810251,0,0,0,0.00043706294,0.00021645022,0,0,0,0.00022016733
λεοντες,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σκυμναγωγουσιν,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κατa,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπικοινον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
αρσενικων,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἱεραξ,0,0,0.00021349274,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αρσενος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
παρδαλις,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀρσενικος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
τιθεται,0.00021537799,0.00021673169,0.00064047822,0,0.0006574622,0,0,0,0,0.00021838829,0,0,0.00021473051,0.00021729683,0,0,0,0.000213858,0.00021621622,0,0,0,0,0.00021317416,0
θηλεια,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
λεαιναν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
εἰθισται,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εἰπιν,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀρσενικῳ,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀρθρῳ,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
νηπι,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0.000213858,0,0,0,0,0,0,0
ἀγοντι,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀγουσῃ,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πλανηθεις,0,0,0,0,0.00021915407,0.00021213407,0,0.00021208908,0,0,0.00021630976,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ᾠηθη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἀρσενα,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
σκυμναγωγειν,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μεγεθος,0,0,0,0,0,0,0.00042526047,0.00042417815,0,0,0,0.00021973193,0,0,0.00021294719,0,0,0,0,0,0,0,0.00021422451,0.00021317416,0
παραβοων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
αγοντι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
εἰκονος,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
παρελαβεν,0,0,0.00042698548,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0.00021853147,0,0,0,0,0.00044033465
ἀλκιμον,0.00021537799,0,0,0,0.00021915407,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπισκυνιον,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0.00021819769,0,0,0
ἐπανω,0.00043075598,0.00065019506,0.00064047822,0.00086021505,0.00021915407,0.00021213407,0.00021263024,0.00042417815,0,0.00065516488,0.00043261951,0,0.00021473051,0.00021729683,0.00021294719,0.00021810251,0.00063653724,0.00064157399,0.00021621622,0.00065559441,0.00043290043,0.00065459306,0.00042844901,0.00042634833,0.00088066931
δερματος,0,0.00021673169,0,0,0,0.00021213407,0,0,0,0,0,0,0,0.00021729683,0,0.00021810251,0,0,0,0,0,0,0,0,0
οφρυωμα,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐνδιαθετον,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οργιζομενοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἐμπεσῃ,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κατανευειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
φαη,0,0,0,0,0,0,0,0.00021208908,0.00021710812,0,0,0,0,0,0,0,0,0,0.00021621622,0.00021853147,0,0,0,0,0
θεωρων,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
ἐπιφερομενα,0,0,0,0,0,0,0,0,0.00021710812,0.00021838829,0,0,0,0,0,0,0.00021217908,0,0,0,0.00021645022,0.00021819769,0,0,0
βελη,0.00021537799,0,0,0.00021505376,0.00021915407,0.00042426814,0,0,0,0,0,0,0,0,0.00063884157,0,0,0,0,0,0,0,0.00021422451,0,0
δειλιασας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
καταλιπει,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
ἐλκεται,0,0.00021673169,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὀσσε,0,0.00021673169,0,0,0,0.00063640221,0,0,0,0,0,0,0,0.00021729683,0,0,0.00021217908,0,0,0,0,0,0.00021422451,0,0
καλυπψων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ελκει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
καλυπτων,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
συνεφωνουν,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κινειν,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
κλεος,0,0,0,0,0,0,0.00021263024,0,0,0,0.00043261951,0,0,0.00021729683,0,0,0,0,0.00021621622,0.00043706294,0,0,0,0,0
φυγαδα,0,0,0,0.00021505376,0,0.00021213407,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
δειλον,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0.00021422451,0,0
ἀλεασθαι,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
βεβαιωτικως,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
σ.υ,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
χειρονα,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φωτα,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
σαωσηας,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὁμιλον,0,0.00021673169,0.00021349274,0,0,0.00042426814,0,0.00021208908,0,0.00021838829,0,0,0.00021473051,0,0,0.00021810251,0,0,0,0,0,0.00021819769,0.00021422451,0,0
ομιλου,0,0,0.00021349274,0,0,0,0,0.00042417815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὁμιλου,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0.00021621622,0,0,0,0,0,0
καλλιπες,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐλωρια,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
ἐλκυσματα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ζῳος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ὑπονοια,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
κυνοβρωτου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἐσομενου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἀνθελκυσαιεν,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐχοιεν,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀμεληθηναι,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀνακομιδην,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συνεβαινεν,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἀνταποδιδοσθαι,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τοιου,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
πεφατ,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
παραυ,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
λυκιων,0.00021537799,0,0,0,0,0,0,0,0,0.00021838829,0,0.00021973193,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
πεισθειη,0,0,0,0,0,0,0,0,0.00021710812,0.00021838829,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
οἱκαδε,0,0,0,0,0,0.00021213407,0,0,0,0,0.00021630976,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
πορευσομεθα,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γινομενου,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0.00021810251,0,0,0,0,0,0.00021819769,0,0,0.00022016733
ὑποστρεφειν,0,0,0,0,0,0.00021213407,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πεφησεται,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0.00021317416,0
ωριστος,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὀλεθρος,0,0,0,0,0.00021915407,0.00021213407,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φανησεται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0.00021645022,0,0,0,0
λυσειαν,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἰσασιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0.00021819769,0,0,0
ἀντιρυσιασαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
κομισαι,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0.000427716,0,0,0,0,0,0,0
ἀπολυτρωθειη,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
διδαξει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
εναδιαφοροιεν,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αἰκεια,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὑπερεχοντος,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
θεραποντα,0,0,0,0,0,0,0,0,0.00021710812,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἀπολυτρωσαιεν,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κομισωνται,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
εταλασσας,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὑπεμεινας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ὑπομενητικος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
γλαυκε,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ῥηθεντα,0,0,0,0,0,0,0,0,0,0,0.00043261951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀποκρινεται,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ὑβρισμενος,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀγανακτει,0.00021537799,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὁσσοι,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0.000213858,0.00021621622,0,0,0,0.00021422451,0,0
μεμειωκε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
ἐμφασιν,0,0.00021673169,0.00064047822,0,0,0.00021213407,0.00042526047,0,0.00021710812,0,0.00021630976,0,0,0,0,0,0.00042435816,0,0.00021621622,0,0.00021645022,0,0.00021422451,0,0.00022016733
ἀθετειν,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0.00021294719,0,0.00021217908,0,0,0,0,0,0,0,0
ὡνοσαμην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
φῃς,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
δισυλλαβως,0,0,0,0,0,0,0,0,0,0.00021838829,0.00021630976,0,0,0,0.00042589438,0,0,0,0,0,0,0,0.00021422451,0,0
αοριστου,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μονοσυλλαβως,0.00021537799,0,0,0,0,0,0,0,0,0,0.00021630976,0.00021973193,0.00021473051,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἀπαιτει,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0.00021294719,0.00021810251,0.00021217908,0,0,0,0,0.00021819769,0,0,0
ἐγκλιτεον,0,0.00021673169,0,0,0,0.00021213407,0.00021263024,0,0.00043421624,0,0.00021630976,0,0,0.00021729683,0,0,0,0,0.00021621622,0,0,0,0.00021422451,0,0
ῥηϊδιως,0.00021537799,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἀκαταλληλως,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0.00044033465
διως,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἐποτρυνει,0.00021537799,0,0,0,0,0,0.00021263024,0,0,0.00021838829,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
βιην,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0.00021422451,0,0
προσεδοκησεν,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δυσωπηθεντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
κινηθεντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
πραγματι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἐπηγγειλατο,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
μενειν,0.00021537799,0,0.00021349274,0,0,0.00021213407,0,0,0,0,0,0.00021973193,0,0,0.00021294719,0.00021810251,0,0,0.00021621622,0,0.00021645022,0.00065459306,0.00021422451,0.00021317416,0.00022016733
ἐπιλελησται,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἠμεληκε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ὀνειδων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
κοσμεισθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
ἀλαξονευεται,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀξιολογον,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δεδρακως,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
χαρακτηριζει,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παραδιδους,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ἀνωτερω,0,0.00021673169,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἱστορων,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὠμοιϊν,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
εκιχανεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
ἐκιχανεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
εταιρους,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
ωκα,0,0,0.00021349274,0.00021505376,0,0,0,0,0,0,0.00021630976,0,0.00021473051,0,0,0.00021810251,0,0,0,0,0,0,0.00064267352,0,0
κραιπνοισι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0.00021217908,0,0,0,0,0,0,0,0
μετασπων,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
μετελθων,0,0.00021673169,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0.00021621622,0,0.00021645022,0,0,0,0
σπεσθαι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ἐπεσθαι,0,0.00021673169,0.00021349274,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ακολουθησας,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀποδεδοται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
κατειληφθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
κεχωρισμενοι,0.00021537799,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καταλαβων,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0.00021853147,0,0,0,0,0
οὐδεμια,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0.00021645022,0.00021819769,0,0,0
μετοχη,0,0,0,0.00064516129,0,0.00021213407,0.00021263024,0,0.00021710812,0.00021838829,0,0.00043946385,0.00042946103,0,0.00021294719,0.00021810251,0.00021217908,0,0,0.00021853147,0,0,0.00021422451,0.00021317416,0
ἀναβιβαζει,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀεκων,0,0,0.00021349274,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
ζητουμεν,0,0,0,0.00021505376,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
θαλωκεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
ἐξαιρετῳ,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
καλλει,0.00021537799,0,0.00021349274,0.00021505376,0,0,0,0,0,0,0,0,0.00042946103,0,0,0.00021810251,0,0.000213858,0,0,0,0,0,0,0
νυνι,0,0,0,0.00021505376,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπειγεται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
καταλαβειν,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φεροντας,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
φθασωσιν,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
πορευθεντες,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0.00021317416,0
μετενοησε,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
κρατουμενος,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπιθυμιας,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὑιος,0,0,0.00021349274,0.00021505376,0,0,0.00021263024,0,0,0.00021838829,0.00021630976,0,0,0.00021729683,0.00021294719,0,0,0,0,0,0,0.00021819769,0,0,0
εἰωθασι,0,0,0,0,0,0,0,0,0.00021710812,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
σχηματιζειν,0,0.00021673169,0,0,0,0,0,0,0,0,0.00021630976,0.00021973193,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
γηρασας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ευτυχεστερον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
εὑρισκεσθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0.00021422451,0,0
υιον,0,0,0,0.00021505376,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
δειλ,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0.00021729683,0.00042589438,0.00021810251,0,0.000213858,0,0,0.00021645022,0,0,0,0
ἀθλιον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
μελλοντων,0,0,0,0,0.00021915407,0,0,0.00021208908,0.00021710812,0,0,0.00021973193,0,0,0,0.00021810251,0,0,0,0,0,0,0,0.00021317416,0
παρεισηκται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
καταμεμφομενος,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀλαζονειαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἐκαστον,0.00086151195,0,0.00021349274,0,0.00021915407,0.00042426814,0,0,0,0.00021838829,0,0,0,0,0,0,0,0.000213858,0.00021621622,0.00021853147,0,0.00043639537,0.00021422451,0,0
φρονειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
φυσεως,0.00043075598,0,0.00042698548,0,0,0,0.00021263024,0,0,0,0,0,0.00021473051,0,0,0,0,0.000213858,0,0.00021853147,0,0,0.00021422451,0,0
ἐπτοησθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
ὑπομνηματι,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
τονιζειν,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πρωτερον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0.00021422451,0,0
δειλε,0,0,0,0,0.00021915407,0,0.00042526047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
εξηγησαμενοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
