DocID,Word,Topic0,"σφισιν",10
17,"κεκμηκασι",7
17,"ναυσι",9
17,"μαχης",9
17,"συνεστωσης",9
17,"συμβεβηκεν",3
17,"ηδη",9
17,"τρωας",7
17,"ναυσιν",3
17,"αυταις",8
17,"κλισιαις",8
17,"εντος",9
17,"τειχους",3
17,"γεγονοτας",7
17,"διασταλτεον",8
17,"τελος",8
17,"στιχου",8
17,"ρεια",8
17,"εξης",7
17,"συναπτοντες",7
17,"εσχατην",7
17,"λεξιν",7
17,"ματην",8
17,"επιτηδευουσι",8
17,"κεκμηωτας",8
17,"αϋτῃ",3
17,"λογον",9
17,"εχει",8
18,"αθετουνται",2
18,"στιχοι",9
18,"τεσσαρεσ",11
18,"γελοιον",11
18,"βρυχασθαι",11
18,"αχιλλεα",11
18,"συνεπεια",2
18,"ζητει",11
18,"διαγραφεντων",2
18,"σιδωνιος",2
18,"ηθετηκεναι",11
18,"πρωτον",2
18,"αριθμους",2
18,"υστερον",2
18,"περιελειν",4
18,"οβελους",2
18,"ποιητικον",2
18,"νομισαντ",11
18,"τοιουτο",2
18,"αμμωνιος",11
18,"επεκδοθεισης",11
18,"διορθωσεως",11
18,"τοιουτο",2
18,"λεγει",5
18,"διπλην",11
18,"προσθετεον",11
18,"δυν",2
18,"αχος",11
18,"ατλητον",2
18,"τρωσι",11
18,"μενεαινων",11
18,"μενεαινων",11
18,"θυμουμενος",2
18,"σημαινει",11
19,"παρεισι",0
19,"πρωτην",0
19,"οξυτονητεον",0
19,"ομοιως",0
19,"τωι",2
19,"ανηρ",2
19,"καταθησει",0
20,"αναγκαιον",3
20,"αρθ",3
20,"εκδεχεσθαι",3
20,"δασυνειν",0
20,"εθος",3
20,"αυτῳ",3
20,"εσθ",3
20,"παραλειπειν",3
20,"αρθρα",3
20,"φιλη",3
20,"μηρ",3
20,"μητηρ",3
20,"μηρ",3
20,"μητηρ",3
20,"συνδεσμος",3
20,"βεβαιωτικος",3
20,"περισπαστεον",0
21,"ονομα",8
21,"βραχυ",8
21,"διασταλτεον",8
21,"τελος",8
21,"στιχου",8
21,"τελειαν",2
21,"στιγμην",8
21,"θετεον",8
22,"διαστο",6
22,"θετεον",8
22,"ανεστραπται",5
22,"λογ",8
23,"ψιλωτεον",9
23,"αγανος",8
23,"τοιουτο",8
