Source,Target,Weight,Type
urn:cts:greekLit:tlg5026.msA.hmt:5.4033,15,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,0,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,1,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,2,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,4,0.1038961,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,5,0.077922078,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,6,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,7,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,8,0.025974026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,9,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,10,0.025974026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,11,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,12,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,13,0.025974026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,14,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4034,15,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,1,0.024390244,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,2,0.048780488,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,4,0.048780488,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,5,0.024390244,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,6,0.048780488,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,8,0.024390244,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,10,0.048780488,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,11,0.024390244,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,12,0.073170732,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,14,0.024390244,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4035,15,0.048780488,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,0,0.017857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,1,0.035714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,2,0.089285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,3,0.053571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,4,0.089285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,5,0.017857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,6,0.035714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,7,0.017857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,8,0.035714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,9,0.017857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,10,0.053571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,11,0.035714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,12,0.017857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,13,0.053571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4036,15,0.053571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,2,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,3,0.025641026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,4,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,5,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,6,0.025641026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,7,0.025641026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,9,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,10,0.025641026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,11,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4037,12,0.051282051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,0,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,2,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,3,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,5,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,6,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,7,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,8,0.12121212,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,9,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,10,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,11,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,12,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,13,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,14,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4038,15,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,2,0.13043478,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,4,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,7,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,9,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,11,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,12,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,13,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4039,15,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,0,0.014705882,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,1,0.014705882,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,2,0.044117647,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,3,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,5,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,6,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,7,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,8,0.014705882,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,9,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,10,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,11,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,12,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,13,0.073529412,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,14,0.014705882,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4040,15,0.044117647,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,0,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,2,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,3,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,5,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,8,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,9,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,10,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,14,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.4041,15,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,0,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,1,0.083333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,2,0.083333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,7,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,8,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,12,0.125,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5000,13,0.083333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,0,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,2,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,5,0.12121212,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,7,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,8,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,10,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,11,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,13,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5001,14,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,0,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,1,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,2,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,3,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,6,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,7,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,8,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,9,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,10,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,11,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,12,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5002,15,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,0,0.12903226,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,2,0.12903226,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,3,0.032258065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,4,0.032258065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,5,0.032258065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,8,0.064516129,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,9,0.032258065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,10,0.064516129,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,12,0.064516129,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5003,15,0.032258065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,2,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,3,0.2,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,4,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,7,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,8,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,10,0.15,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,12,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5011,14,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,0,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,2,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,3,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,4,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,5,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,6,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,7,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,8,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,9,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,10,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,11,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,12,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,13,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5032,15,0.095238095,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,1,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,4,0.10526316,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,5,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,6,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,7,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5012,13,0.10526316,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5013,10,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5013,12,0.18181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5013,13,0.36363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5013,14,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5014,4,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5014,5,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5014,6,0.2,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5014,11,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5014,12,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,1,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,2,0.13333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,4,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,9,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,13,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5015,14,0.13333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,0,0.083333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,1,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,8,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,9,0.125,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,11,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,12,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,13,0.125,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5016,14,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,0,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,1,0.027777778,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,2,0.013888889,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,3,0.013888889,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,4,0.013888889,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,5,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,6,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,7,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,8,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,9,0.027777778,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,10,0.013888889,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,11,0.069444444,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,12,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,13,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,14,0.027777778,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5017,15,0.069444444,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,0,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,1,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,2,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,3,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,4,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,5,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,6,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,8,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,9,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,11,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,12,0.022222222,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5018,13,0.044444444,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,1,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,4,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,5,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,6,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,7,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,8,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,9,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,10,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,12,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,13,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,14,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5019,15,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,0,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,1,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,2,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,4,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,5,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,7,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5021,10,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5022,4,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5022,7,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5022,8,0.18181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5022,11,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5022,15,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,1,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,2,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,3,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,4,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,5,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,6,0.085714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,9,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,11,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,13,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,14,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5023,15,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,2,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,3,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,4,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,7,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,8,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,9,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,10,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,12,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5024,13,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,1,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,3,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,8,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,9,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,13,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5025,15,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,1,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,3,0.088235294,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,4,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,6,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,8,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,9,0.088235294,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,10,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,12,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,13,0.029411765,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.5026,15,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.6021,1,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.6021,2,0.15384615,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.6021,5,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.6021,8,0.15384615,undirected
urn:cts:greekLit:tlg5026.msA.hmt:5.6021,9,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,0,0.050847458,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,1,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,2,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,3,0.033898305,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,4,0.050847458,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,5,0.050847458,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,6,0.06779661,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,7,0.033898305,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,8,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,9,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,10,0.033898305,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,11,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,12,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,13,0.016949153,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,14,0.06779661,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.1,15,0.050847458,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,0,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,1,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,2,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,4,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,8,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,9,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,13,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,14,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.2,15,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,4,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,6,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,10,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,11,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,13,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.3,14,0.14285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,0,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,1,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,2,0.11904762,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,3,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,4,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,6,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,7,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,9,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,10,0.023809524,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,11,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,13,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,14,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.4,15,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,1,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,2,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,3,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,4,0.075471698,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,5,0.018867925,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,6,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,7,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,8,0.018867925,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,9,0.075471698,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,10,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,11,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,12,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,13,0.094339623,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,14,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.5,15,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.6,1,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.6,2,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.6,3,0.052631579,undirected
urn:cts:greekLit:tlg5026.msA.hmt:6.6,4,0.10526316,undirected
